region	tags	indicator	Всего (сумма гр.4, 6, 8, 10, 12, 14, 16, 18, 20, 22) > 3.0	Число полных лет по состоянию на 1 января следующего года > 25 – 29 > всего > 6.0	Число полных лет по состоянию на 1 января следующего года > 25 – 29 > из них жен-щины > 7.0	Число полных лет по состоянию на 1 января следующего года > 30 – 34 > всего > 8.0	Число полных лет по состоянию на 1 января следующего года > 30 – 34 > из них жен-щины > 9.0	Число полных лет по состоянию на 1 января следующего года > 35 – 39 > всего > 10.0	Число полных лет по состоянию на 1 января следующего года > 35 – 39 > из них жен-щины > 11.0	Число полных лет по состоянию на 1 января следующего года > 40 – 44 > всего > 12.0	Число полных лет по состоянию на 1 января следующего года > 40 – 44 > из них жен-щины > 13.0	Число полных лет по состоянию на 1 января следующего года > 45 – 49 > всего > 14.0	Число полных лет по состоянию на 1 января следующего года > 45 – 49 > из них жен-щины > 15.0	Число полных лет по состоянию на 1 января следующего года > 50 – 54 > всего > 16.0	Число полных лет по состоянию на 1 января следующего года > 50 – 54 > из них жен-щины > 17.0	Число полных лет по состоянию на 1 января следующего года > 55 – 59 > всего > 18.0	Число полных лет по состоянию на 1 января следующего года > 55 – 59 > из них жен-щины > 19.0	Число полных лет по состоянию на 1 января следующего года > 60 – 64 > всего > 20.0	Число полных лет по состоянию на 1 января следующего года > 60 – 64 > из них жен-щины > 21.0	Число полных лет по состоянию на 1 января следующего года > 65 и более > всего > 22.0	Число полных лет по состоянию на 1 января следующего года > 65 и более > из них жен-щины > 23.0	Число полных лет по состоянию на 1 января следующего года > моложе 25 лет > всего > 4.0	Число полных лет по состоянию на 1 января следующего года > моложе 25 лет > из них жен-щины > 5.0	Число полных лет по состоянию на 1 января следующего года > средний возраст, лет > 24.0
Чеченская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Педагогические работники - всего  / 1.0	117.0	30.0	23.0	17.0	12.0	15.0	13.0	13.0	9.0	4.0	4.0	12.0	7.0	9.0	5.0	6.0	3.0	2.0	1.0	9.0	8.0	37.2
Чеченская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Учебно-вспомогательный персонал / 4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	36.2
Чувашская Республика	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   из них: 
   преподаватели / 2.0"	273.0	12.0	6.0	23.0	13.0	24.0	11.0	23.0	15.0	52.0	40.0	44.0	32.0	31.0	23.0	27.0	18.0	22.0	10.0	15.0	10.0	47.2
Чувашская Республика	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	   мастера производственного обучения / 3.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0
Чувашская Республика	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 5.0	17.0	0.0	0.0	1.0	0.0	4.0	2.0	2.0	0.0	1.0	0.0	2.0	2.0	3.0	1.0	2.0	0.0	1.0	0.0	1.0	1.0	46.5
Чувашская Республика	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 6.0	246.0	12.0	6.0	22.0	13.0	20.0	9.0	20.0	14.0	50.0	40.0	39.0	28.0	25.0	20.0	24.0	17.0	21.0	10.0	13.0	9.0	47.2
Чувашская Республика	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 7.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0
Чувашская Республика	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чувашская Республика	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Педагогические работники - всего  / 1.0	284.0	13.0	6.0	24.0	14.0	27.0	12.0	23.0	15.0	55.0	41.0	45.0	32.0	31.0	23.0	27.0	18.0	24.0	10.0	15.0	10.0	47.4
Чувашская Республика	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Учебно-вспомогательный персонал / 4.0	7.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	47.3
Чувашская Республика	Частные; Сведения об организации, реализуемых программах и персонале	"   из них: 
   преподаватели / 2.0"	12.0	3.0	3.0	0.0	0.0	1.0	1.0	5.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	41.8
Чувашская Республика	Частные; Сведения об организации, реализуемых программах и персонале	   мастера производственного обучения / 3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чувашская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чувашская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 6.0	12.0	3.0	3.0	0.0	0.0	1.0	1.0	5.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	41.8
Чувашская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чувашская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чувашская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Педагогические работники - всего  / 1.0	12.0	3.0	3.0	0.0	0.0	1.0	1.0	5.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	41.5
Чувашская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Учебно-вспомогательный персонал / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чукотский автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   из них: 
   преподаватели / 2.0"	30.0	2.0	1.0	1.0	1.0	3.0	3.0	6.0	4.0	6.0	4.0	4.0	3.0	7.0	5.0	0.0	0.0	0.0	0.0	1.0	1.0	44.5
Чукотский автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	   мастера производственного обучения / 3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0
Чукотский автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 5.0	11.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	39.1
Чукотский автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 6.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0
Чукотский автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чукотский автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чукотский автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Педагогические работники - всего  / 1.0	35.0	3.0	1.0	3.0	1.0	4.0	3.0	6.0	4.0	7.0	4.0	4.0	3.0	7.0	5.0	0.0	0.0	0.0	0.0	1.0	1.0	45.1
Чукотский автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Учебно-вспомогательный персонал / 4.0	9.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.8
Ямало-Ненецкий автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   из них: 
   преподаватели / 2.0"	30.0	0.0	0.0	8.0	5.0	4.0	2.0	7.0	5.0	5.0	5.0	4.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	40.4
Ямало-Ненецкий автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	   мастера производственного обучения / 3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0
Ямало-Ненецкий автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 5.0	7.0	0.0	0.0	3.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.1
Ямало-Ненецкий автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 6.0	23.0	0.0	0.0	5.0	2.0	3.0	1.0	5.0	4.0	4.0	4.0	4.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	41.7
Ямало-Ненецкий автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ямало-Ненецкий автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 8.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0
Ямало-Ненецкий автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Педагогические работники - всего  / 1.0	36.0	0.0	0.0	9.0	5.0	5.0	3.0	8.0	5.0	7.0	6.0	4.0	3.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	41.0
Ямало-Ненецкий автономный округ	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Учебно-вспомогательный персонал / 4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	61.0
Ярославская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   из них: 
   преподаватели / 2.0"	451.0	22.0	10.0	40.0	22.0	46.0	27.0	57.0	38.0	68.0	44.0	69.0	44.0	62.0	43.0	40.0	19.0	30.0	15.0	17.0	13.0	47.0
Ярославская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	   мастера производственного обучения / 3.0	9.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	35.0
Ярославская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 5.0	17.0	3.0	2.0	0.0	0.0	5.0	3.0	1.0	1.0	2.0	2.0	1.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	41.9
Ярославская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 6.0	409.0	16.0	8.0	36.0	19.0	39.0	23.0	51.0	36.0	62.0	40.0	67.0	43.0	60.0	41.0	36.0	18.0	27.0	15.0	15.0	11.0	47.4
Ярославская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 7.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	36.8
Ярославская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 8.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.3
Ярославская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Педагогические работники - всего  / 1.0	471.0	27.0	12.0	42.0	22.0	48.0	27.0	58.0	38.0	71.0	45.0	70.0	45.0	65.0	43.0	42.0	19.0	30.0	15.0	18.0	13.0	46.8
Ярославская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Учебно-вспомогательный персонал / 4.0	26.0	1.0	0.0	2.0	1.0	3.0	0.0	5.0	0.0	2.0	2.0	3.0	1.0	1.0	0.0	2.0	1.0	2.0	1.0	5.0	2.0	41.2
Ярославская область	Частные; Сведения об организации, реализуемых программах и персонале	"   из них: 
   преподаватели / 2.0"	26.0	2.0	2.0	0.0	0.0	5.0	2.0	5.0	4.0	3.0	2.0	4.0	3.0	4.0	4.0	0.0	0.0	2.0	2.0	1.0	1.0	45.3
Ярославская область	Частные; Сведения об организации, реализуемых программах и персонале	   мастера производственного обучения / 3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0
Ярославская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 6.0	26.0	2.0	2.0	0.0	0.0	5.0	2.0	5.0	4.0	3.0	2.0	4.0	3.0	4.0	4.0	0.0	0.0	2.0	2.0	1.0	1.0	45.3
Ярославская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0
Ярославская область	Частные; Сведения об организации, реализуемых программах и персонале	Педагогические работники - всего  / 1.0	29.0	2.0	2.0	0.0	0.0	5.0	2.0	5.0	4.0	4.0	2.0	6.0	5.0	4.0	4.0	0.0	0.0	2.0	2.0	1.0	1.0	45.3
Ярославская область	Частные; Сведения об организации, реализуемых программах и персонале	Учебно-вспомогательный персонал / 4.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.5
г.Москва	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   из них: 
   преподаватели / 2.0"	764.0	57.0	41.0	72.0	28.0	99.0	50.0	103.0	51.0	98.0	65.0	95.0	54.0	77.0	36.0	66.0	29.0	65.0	32.0	32.0	19.0	45.8
г.Москва	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	   мастера производственного обучения / 3.0	6.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	40.2
г.Москва	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 5.0	62.0	5.0	5.0	7.0	3.0	2.0	1.0	11.0	5.0	6.0	4.0	10.0	7.0	6.0	6.0	7.0	3.0	5.0	4.0	3.0	2.0	47.0
г.Москва	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 6.0	577.0	43.0	30.0	51.0	22.0	81.0	44.0	81.0	43.0	72.0	53.0	67.0	42.0	62.0	27.0	50.0	23.0	43.0	24.0	27.0	16.0	45.4
г.Москва	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 7.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	44.0
г.Москва	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	32.5
г.Москва	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Педагогические работники - всего  / 1.0	990.0	86.0	52.0	94.0	39.0	118.0	54.0	133.0	64.0	128.0	82.0	119.0	62.0	95.0	46.0	71.0	33.0	80.0	39.0	66.0	40.0	44.9
г.Москва	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Учебно-вспомогательный персонал / 4.0	40.0	4.0	2.0	8.0	3.0	5.0	3.0	4.0	2.0	4.0	4.0	2.0	1.0	3.0	2.0	2.0	0.0	4.0	2.0	4.0	3.0	41.3
г.Москва	Частные; Сведения об организации, реализуемых программах и персонале	"   из них: 
   преподаватели / 2.0"	406.0	24.0	16.0	34.0	27.0	57.0	39.0	55.0	35.0	54.0	37.0	59.0	41.0	37.0	26.0	33.0	21.0	40.0	16.0	13.0	8.0	46.1
г.Москва	Частные; Сведения об организации, реализуемых программах и персонале	   мастера производственного обучения / 3.0	12.0	2.0	1.0	6.0	5.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.5
г.Москва	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 5.0	14.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	5.0	4.0	3.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	44.0
г.Москва	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 6.0	318.0	21.0	14.0	29.0	23.0	44.0	28.0	40.0	25.0	42.0	29.0	48.0	34.0	29.0	20.0	25.0	17.0	28.0	11.0	12.0	8.0	45.6
г.Москва	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 7.0	6.0	2.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.3
г.Москва	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 8.0	6.0	0.0	0.0	3.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.7
г.Москва	Частные; Сведения об организации, реализуемых программах и персонале	Педагогические работники - всего  / 1.0	460.0	27.0	18.0	46.0	33.0	64.0	43.0	62.0	39.0	61.0	43.0	65.0	45.0	46.0	31.0	34.0	22.0	42.0	16.0	13.0	8.0	45.8
г.Москва	Частные; Сведения об организации, реализуемых программах и персонале	Учебно-вспомогательный персонал / 4.0	26.0	1.0	1.0	1.0	0.0	4.0	2.0	9.0	9.0	3.0	3.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	44.7
г.Санкт-Петербург	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   из них: 
   преподаватели / 2.0"	1122.0	95.0	52.0	117.0	82.0	159.0	89.0	140.0	90.0	170.0	118.0	160.0	116.0	96.0	63.0	77.0	54.0	80.0	40.0	28.0	16.0	44.8
г.Санкт-Петербург	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	   мастера производственного обучения / 3.0	9.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.7
г.Санкт-Петербург	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 5.0	50.0	3.0	2.0	2.0	1.0	9.0	4.0	2.0	0.0	2.0	1.0	15.0	12.0	3.0	3.0	3.0	1.0	9.0	1.0	2.0	1.0	48.7
г.Санкт-Петербург	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 02: преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 6.0	1035.0	89.0	48.0	109.0	77.0	146.0	84.0	134.0	88.0	164.0	114.0	136.0	96.0	90.0	57.0	73.0	52.0	69.0	38.0	25.0	14.0	44.6
г.Санкт-Петербург	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 7.0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.8
г.Санкт-Петербург	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 03: мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 8.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.6
г.Санкт-Петербург	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Педагогические работники - всего  / 1.0	1299.0	108.0	58.0	128.0	87.0	187.0	109.0	167.0	104.0	194.0	131.0	182.0	126.0	111.0	69.0	90.0	59.0	95.0	47.0	37.0	22.0	44.9
г.Санкт-Петербург	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Учебно-вспомогательный персонал / 4.0	69.0	7.0	6.0	9.0	6.0	8.0	2.0	9.0	3.0	7.0	2.0	10.0	6.0	5.0	4.0	3.0	1.0	8.0	3.0	3.0	3.0	44.2
г.Санкт-Петербург	Частные; Сведения об организации, реализуемых программах и персонале	"   из них: 
   преподаватели / 2.0"	49.0	4.0	3.0	5.0	4.0	6.0	2.0	9.0	6.0	7.0	2.0	8.0	5.0	4.0	3.0	1.0	1.0	4.0	4.0	1.0	1.0	45.1
