region	tags	indicator	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Выпуск > 23.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Принято > 17.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Числен-ность студентов > 19.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них > женщины > 20.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них > осваивают программу среднего общего образования > всего > 21.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них > осваивают программу среднего общего образования > из них женщины > 22.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них женщины > 18.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них женщины > 24.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Выпуск > 29.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Принято > 25.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Числен-ность студентов > 27.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > из них женщины > 26.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > из них женщины > 28.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > из них женщины > 30.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Выпуск > 9.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Принято > 3.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Числен-ность студентов > 5.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них > женщины > 6.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них > осваивают программу среднего общего образования > всего > 7.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них > осваивают программу среднего общего образования > из них женщины > 8.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них женщины > 10.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них женщины > 4.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Выпуск > 15.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Принято > 11.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Числен-ность студентов > 13.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > из них женщины > 12.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > из них женщины > 14.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > из них женщины > 16.0
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    40 лет и старше / 22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	10	86	29	31	6	13	2	319	190	882	88	382	134
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Всего / 1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	211	772	353	361	146	80	96	1086	1052	4157	494	1806	475
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    13 лет / 3.0	0	5	7	4	0	0	2	0	0	0	0	0	0	0	0	0	22	21	0	0	0	0	0	0	0	0	0	0
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    14 лет / 4.0	0	4	18	8	0	0	2	0	0	0	0	0	0	0	0	8	27	22	7	3	0	3	0	0	0	0	0	0
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    15 лет / 5.0	46	327	461	148	142	39	108	17	0	0	0	0	0	0	0	1519	1611	884	1141	637	0	852	0	0	0	0	0	0
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    16 лет / 6.0	3	1251	1613	528	845	224	442	2	0	0	0	0	0	0	0	7264	8674	4280	6302	3010	0	3494	0	1	8	1	8	0
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    17 лет / 7.0	7	399	1907	714	881	202	131	5	0	5	5	2	2	0	11	1610	9396	4384	4000	1897	8	716	0	332	382	186	186	0
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    18 лет / 8.0	244	124	1628	597	617	213	48	61	7	25	24	13	15	3	295	527	8919	4032	3281	1534	166	232	6	988	1328	509	709	5
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    19 лет / 9.0	693	69	719	310	293	117	19	235	18	13	27	5	14	6	1877	150	6895	2912	2394	1092	1097	85	91	180	1304	81	722	62
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    20 лет / 10.0	518	47	293	127	116	54	14	159	31	5	9	2	4	17	3989	79	1680	622	592	249	1761	42	391	60	846	32	444	233
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    21 лет / 11.0	171	37	216	94	81	44	21	80	38	31	33	28	28	30	955	49	555	244	179	103	334	28	463	44	377	11	185	192
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    22 лет / 12.0	67	35	180	49	110	25	19	24	22	21	21	2	2	1	203	32	187	90	67	38	86	13	208	31	147	14	51	146
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    23 лет / 13.0	54	20	104	40	35	16	5	22	9	1	2	0	0	1	75	17	124	50	40	16	36	7	64	22	109	7	38	21
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    24 лет / 14.0	40	16	94	41	32	17	4	8	4	3	3	1	1	4	122	12	86	40	25	13	36	8	27	20	57	11	29	11
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    25 лет / 15.0	15	16	51	26	20	9	10	3	6	1	1	0	0	2	35	13	54	21	20	11	16	4	22	9	39	5	23	12
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    26 лет / 16.0	21	14	60	25	20	9	2	5	5	1	1	0	0	3	18	11	45	20	13	9	8	6	17	7	42	5	21	7
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    27 лет / 17.0	22	5	29	18	22	12	2	6	2	2	3	2	2	1	29	7	39	20	20	10	12	3	16	9	43	4	23	10
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    28 лет / 18.0	37	15	41	14	30	10	6	5	3	2	3	0	0	0	9	15	44	22	23	11	5	7	19	21	51	11	23	8
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    29 лет / 19.0	22	12	37	16	24	11	5	3	0	1	1	1	1	0	12	14	60	27	17	5	6	6	15	18	39	12	23	13
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    30-34 лет / 20.0	51	40	200	65	79	23	15	19	10	9	9	3	3	2	44	66	212	88	82	28	16	21	65	63	178	44	124	39
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    35-39 лет / 21.0	30	35	114	35	63	18	12	15	22	4	4	1	1	8	38	61	197	89	84	40	16	26	64	68	234	55	142	44
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    40 лет и старше / 22.0	40	49	169	67	80	33	17	19	17	7	7	2	2	9	54	57	189	95	80	45	26	28	48	63	168	55	141	32
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	8	8	5	0	0	5	0	0	0	0	0	0	0	0	17	32	32	0	0	0	16	0	0	0	0	0	0
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Всего / 1.0	2081	2528	7949	2931	3490	1076	889	688	194	131	153	62	75	87	7766	11528	39048	17995	18367	8751	3629	5597	1516	1936	5352	1043	2892	835
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    13 лет / 3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    14 лет / 4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    15 лет / 5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    16 лет / 6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	7	2	0	0	0	0	0	0	0	0
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    17 лет / 7.0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	5	3	5	3	0	0	0	1	1	1	1	0
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    18 лет / 8.0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	16	4	16	4	0	0	0	5	6	3	1	0
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    19 лет / 9.0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	25	0	4	2	4	2	5	0	0	3	4	3	4	0
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    20 лет / 10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	34	0	0	5	10	5	9	0
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    21 лет / 11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	1	0	2	0	0	9	14	7	11	0
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    22 лет / 12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	8	23	7	20	0
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    23 лет / 13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	26	6	24	3
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    24 лет / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	3	8	28	6	25	2
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    25 лет / 15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	32	5	29	6
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    26 лет / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	9	29	7	25	9
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    27 лет / 17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	8	10	36	9	34	8
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    28 лет / 18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	33	8	31	8
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    29 лет / 19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	14	21	48	11	42	13
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    30-34 лет / 20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	3	5	3	0	0	21	24	54	15	45	16
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    35-39 лет / 21.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	2	1	0	0	29	26	59	21	52	20
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    40 лет и старше / 22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	3	3	3	0	0	35	28	54	26	53	20
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Всего / 1.0	0	0	19	18	0	0	0	0	0	0	0	0	0	0	199	0	47	19	47	19	43	0	137	182	457	140	406	105
Саратовская область	Частные; Заочная	    13 лет / 3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Заочная	    14 лет / 4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Заочная	    15 лет / 5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Заочная	    16 лет / 6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Заочная	    17 лет / 7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Заочная	    18 лет / 8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	0
Саратовская область	Частные; Заочная	    19 лет / 9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0
Саратовская область	Частные; Заочная	    20 лет / 10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	4	0
Саратовская область	Частные; Заочная	    21 лет / 11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
Саратовская область	Частные; Заочная	    22 лет / 12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	2	2
Саратовская область	Частные; Заочная	    23 лет / 13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Саратовская область	Частные; Заочная	    24 лет / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1
Саратовская область	Частные; Заочная	    25 лет / 15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	1	2
Саратовская область	Частные; Заочная	    26 лет / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	1	1
Саратовская область	Частные; Заочная	    27 лет / 17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	0
Саратовская область	Частные; Заочная	    28 лет / 18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Саратовская область	Частные; Заочная	    29 лет / 19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0
Саратовская область	Частные; Заочная	    30-34 лет / 20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	12	3	3	1
Саратовская область	Частные; Заочная	    35-39 лет / 21.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	21	2	16	8
Саратовская область	Частные; Заочная	    40 лет и старше / 22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	17	0	15	12
Саратовская область	Частные; Заочная	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Заочная	Всего / 1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	24	74	9	49	27
Саратовская область	Частные; Очная	    13 лет / 3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Очная	    14 лет / 4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Очная	    15 лет / 5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	26	21	26	21	0	52	0	0	0	0	0	0
Саратовская область	Частные; Очная	    16 лет / 6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	217	162	195	146	0	76	0	0	0	0	0	0
Саратовская область	Частные; Очная	    17 лет / 7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	274	184	56	36	0	56	0	3	3	2	2	0
Саратовская область	Частные; Очная	    18 лет / 8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	38	265	164	17	10	14	24	0	25	17	16	4	0
Саратовская область	Частные; Очная	    19 лет / 9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	3	110	44	6	5	153	3	5	9	20	2	9	2
Саратовская область	Частные; Очная	    20 лет / 10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	28	30	9	7	1	31	22	13	8	10	1	0	8
Саратовская область	Частные; Очная	    21 лет / 11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	14	5	5	3	8	0	3	5	6	0	3	1
Саратовская область	Частные; Очная	    22 лет / 12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	4	3	2	2	8	1	1	12	7	2	4	0
Саратовская область	Частные; Очная	    23 лет / 13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	9	2	1	0	0	3	0	3	4	0	1	0
Саратовская область	Частные; Очная	    24 лет / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	2	3	1	1	0	2	14	6	2	0	0
Саратовская область	Частные; Очная	    25 лет / 15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	8	3	2	2	1	5	3	12	5	1	0	0
Саратовская область	Частные; Очная	    26 лет / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	2	1	0	0	0	5	6	0	0	0
Саратовская область	Частные; Очная	    27 лет / 17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	4	1	2	0	0	6	1	10	4	2	0	0
Саратовская область	Частные; Очная	    28 лет / 18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	0	0	1	0	0	12	4	3	0	0
Саратовская область	Частные; Очная	    29 лет / 19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	4	2	0	0	0	2	0	0	6	0	1	0
Саратовская область	Частные; Очная	    30-34 лет / 20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	19	5	10	4	2	0	7	5	26	0	4	2
Саратовская область	Частные; Очная	    35-39 лет / 21.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	10	4	1	0	4	0	3	0	13	0	3	2
Саратовская область	Частные; Очная	    40 лет и старше / 22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	3	2	1	1	0	3	2	21	1	4	2
Саратовская область	Частные; Очная	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Очная	Всего / 1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	353	1013	616	337	233	224	250	41	125	158	32	35	17
Саратовская область	Частные; Очно-заочная	    13 лет / 3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Очно-заочная	    14 лет / 4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Очно-заочная	    15 лет / 5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Очно-заочная	    16 лет / 6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Очно-заочная	    17 лет / 7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Очно-заочная	    18 лет / 8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Саратовская область	Частные; Очно-заочная	    19 лет / 9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	3	0
Саратовская область	Частные; Очно-заочная	    20 лет / 10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	3	0
Саратовская область	Частные; Очно-заочная	    21 лет / 11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	4	11	0
Саратовская область	Частные; Очно-заочная	    22 лет / 12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0
Саратовская область	Частные; Очно-заочная	    23 лет / 13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	1	8	0
Саратовская область	Частные; Очно-заочная	    24 лет / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	4	7	0
Саратовская область	Частные; Очно-заочная	    25 лет / 15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	2	6	0
Саратовская область	Частные; Очно-заочная	    26 лет / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	5	0
Саратовская область	Частные; Очно-заочная	    27 лет / 17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	5	0
Саратовская область	Частные; Очно-заочная	    28 лет / 18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	2	10	0
Саратовская область	Частные; Очно-заочная	    29 лет / 19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	4	0
Саратовская область	Частные; Очно-заочная	    30-34 лет / 20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	25	7	25	0
Саратовская область	Частные; Очно-заочная	    35-39 лет / 21.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	23	8	23	0
Саратовская область	Частные; Очно-заочная	    40 лет и старше / 22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	30	10	30	0
Саратовская область	Частные; Очно-заочная	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Саратовская область	Частные; Очно-заочная	Всего / 1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	143	50	143	0
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    13 лет / 3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    14 лет / 4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    15 лет / 5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    16 лет / 6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	16	11	15	11	0	13	0	0	0	0	0	0
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    17 лет / 7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15	10	12	8	0	9	0	5	5	5	5	0
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    18 лет / 8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	31	18	17	9	0	8	0	13	15	12	13	0
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    19 лет / 9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	30	18	16	11	0	6	0	9	22	8	19	0
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    20 лет / 10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	29	18	15	8	1	5	0	8	28	3	22	0
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    21 лет / 11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	26	11	15	6	2	5	9	29	67	14	49	3
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    22 лет / 12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	26	12	17	10	3	4	14	18	77	10	45	11
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    23 лет / 13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	23	16	16	13	6	4	7	13	60	6	29	4
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    24 лет / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	31	14	23	11	4	2	14	14	74	6	35	7
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    25 лет / 15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	31	18	21	16	2	1	21	14	87	5	44	9
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    26 лет / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	27	16	20	14	2	2	18	20	66	9	25	8
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    27 лет / 17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	27	14	21	13	2	6	21	23	74	12	35	19
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    28 лет / 18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	31	15	22	15	1	4	15	15	84	7	19	11
Сахалинская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    29 лет / 19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	31	12	21	9	2	2	18	22	65	6	31	14
