region	tags	indicator	 численность работников в пересчете на полную занятость, единиц > 15.0	Всего, человек > 3.0	Из гр.3 женщины > 14.0	Из них (из гр.3) имеют образование > Из гр.4 имеют: > ученое звание > доцента > 10.0	Из них (из гр.3) имеют образование > Из гр.4 имеют: > ученое звание > профессора > 9.0	Из них (из гр.3) имеют образование > Из гр.4 имеют: > ученую степень > PhD > 8.0	Из них (из гр.3) имеют образование > Из гр.4 имеют: > ученую степень > доктора наук > 6.0	Из них (из гр.3) имеют образование > Из гр.4 имеют: > ученую степень > кандидата наук > 7.0	Из них (из гр.3) имеют образование > высшее > 4.0	"Из них (из гр.3) имеют образование > из них (гр. 11) педаго-гическое
 > 12.0"	Из них (из гр.3) имеют образование > из них (из гр.4) педаго- гическое > 5.0	"Из них (из гр.3) имеют образование > среднее профес-сиональное образование по программам подготовки квалифици-
рованных рабочих (служащих) > 13.0"	Из них (из гр.3) имеют образование > среднее профес-сиональное образование по программам подготовки специалистов среднего звена > 11.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	"       преподаватели-организаторы (основ безопасности
       жизнедеятельности, допризывной подготовки) / 9.0"	1.5	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	       прочие / 13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	       руководители физического воспитания / 10.0	2.5	3.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	       социальные педагоги / 6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	       тьюторы / 12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	"    в том числе: 
    педагогические работники - всего (сумма строк 04-13) / 3.0"	95.7	127.0	78.0	0.0	0.0	0.0	0.0	20.0	126.0	1.0	63.0	0.0	1.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	"    в том числе: 
    руководящие работники - всего / 2.0"	0.0	11.0	4.0	2.0	0.0	0.0	0.0	2.0	11.0	0.0	3.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	    обслуживающий персонал / 15.0	0.0	19.0	14.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	4.0	1.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	    учебно-вспомогательный персонал / 14.0	0.0	9.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	"   из них осуществляющие образовательную деятельность по реализации
   образовательных программ:
   подготовки квалифицированных рабочих, служащих / 24.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	"   из них осуществляющие образовательную деятельность по реализации
   образовательных программ:
   подготовки квалифицированных рабочих, служащих / 27.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	"   из них осуществляющие образовательную деятельность по реализации
   образовательных программ: 
   подготовки квалифицированных рабочих, служащих / 30.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	"   из них осуществляющие образовательную деятельность по реализации образовательных программ:
   подготовки квалифицированных рабочих, служащих / 21.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	   подготовки специалистов среднего звена / 22.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	   подготовки специалистов среднего звена / 25.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	   подготовки специалистов среднего звена / 28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	   подготовки специалистов среднего звена / 31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Из общей численности мастеров производственного обучения (из строки 05 графы 3) - работники предприятий и организаций - всего / 26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Из общей численности преподавателей (из строки 04 графы 3) - работники предприятий и организаций - всего / 20.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Из строки  20 - работники предприятий и организаций реального сектора экономики - всего / 23.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Из строки  26 - работники предприятий и организаций реального сектора экономики - всего / 29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 04 преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 04 преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 17.0	43.0	68.0	48.0	0.0	0.0	0.0	0.0	13.0	67.0	1.0	50.0	0.0	1.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 08 мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 08 мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	"Справка 10.     из них реализующие образовательные программы:
                       подготовки квалифицированных рабочих, служащих / 33.0"		0.0											
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Справка 10.     подготовки специалистов среднего звена / 34.0		60.0											
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Справка 10. Численность преподавателей, использующих в учебном процессе персональные компьютеры / 32.0		60.0											
Удмуртская Республика	Частные; Сведения об организации, реализуемых программах и персонале	Численность работников - всего (сумма строк 02, 03, 14, 15) / 1.0	0.0	166.0	105.0	2.0	0.0	0.0	0.0	22.0	149.0	1.0	67.0	4.0	2.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"       в том числе: 
       преподаватели / 4.0"	158.19999999999996	253.0	183.0	6.0	0.0	0.0	0.0	17.0	221.0	3.0	109.0	0.0	30.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       мастера производственного обучения / 5.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       методисты / 11.0	0.5	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       педагоги-организаторы / 8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       педагоги-психологи / 7.0	2.5	4.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	4.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"       преподаватели-организаторы (основ безопасности
       жизнедеятельности, допризывной подготовки) / 9.0"	0.4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       прочие / 13.0	3.9	5.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	2.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       руководители физического воспитания / 10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       социальные педагоги / 6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       тьюторы / 12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"    в том числе: 
    педагогические работники - всего (сумма строк 04-13) / 3.0"	167.49999999999997	266.0	190.0	6.0	0.0	0.0	1.0	18.0	230.0	4.0	116.0	1.0	32.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"    в том числе: 
    руководящие работники - всего / 2.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    обслуживающий персонал / 15.0	0.0	81.0	38.0	0.0	0.0	0.0	0.0	1.0	32.0	1.0	5.0	5.0	33.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    учебно-вспомогательный персонал / 14.0	0.0	32.0	11.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	5.0	2.0	5.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   из них осуществляющие образовательную деятельность по реализации
   образовательных программ:
   подготовки квалифицированных рабочих, служащих / 24.0"	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   из них осуществляющие образовательную деятельность по реализации
   образовательных программ:
   подготовки квалифицированных рабочих, служащих / 27.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   из них осуществляющие образовательную деятельность по реализации
   образовательных программ: 
   подготовки квалифицированных рабочих, служащих / 30.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   из них осуществляющие образовательную деятельность по реализации образовательных программ:
   подготовки квалифицированных рабочих, служащих / 21.0"	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	   подготовки специалистов среднего звена / 22.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	   подготовки специалистов среднего звена / 25.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	   подготовки специалистов среднего звена / 28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	   подготовки специалистов среднего звена / 31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из общей численности мастеров производственного обучения (из строки 05 графы 3) - работники предприятий и организаций - всего / 26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из общей численности преподавателей (из строки 04 графы 3) - работники предприятий и организаций - всего / 20.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки  20 - работники предприятий и организаций реального сектора экономики - всего / 23.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки  26 - работники предприятий и организаций реального сектора экономики - всего / 29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 04 преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 16.0	14.799999999999999	24.0	12.0	0.0	0.0	0.0	0.0	1.0	21.0	2.0	9.0	0.0	3.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 04 преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 17.0	124.39999999999999	206.0	154.0	6.0	0.0	0.0	0.0	16.0	177.0	1.0	77.0	0.0	27.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 08 мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 18.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Из строки 08 мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"Справка 10.     из них реализующие образовательные программы:
                       подготовки квалифицированных рабочих, служащих / 33.0"		16.0											
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Справка 10.     подготовки специалистов среднего звена / 34.0		142.0											
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Справка 10. Численность преподавателей, использующих в учебном процессе персональные компьютеры / 32.0		167.0											
Ульяновская область	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Численность работников - всего (сумма строк 02, 03, 14, 15) / 1.0	0.0	379.0	239.0	6.0	0.0	0.0	1.0	19.0	275.0	6.0	126.0	8.0	70.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	"       в том числе: 
       преподаватели / 4.0"	24.6	52.0	40.0	3.0	0.0	0.0	0.0	9.0	52.0	0.0	39.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	       мастера производственного обучения / 5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	       методисты / 11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	       педагоги-организаторы / 8.0	0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	       педагоги-психологи / 7.0	0.6	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	"       преподаватели-организаторы (основ безопасности
       жизнедеятельности, допризывной подготовки) / 9.0"	0.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	       прочие / 13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	       руководители физического воспитания / 10.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	       социальные педагоги / 6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	       тьюторы / 12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	"    в том числе: 
    педагогические работники - всего (сумма строк 04-13) / 3.0"	26.8	57.0	43.0	3.0	0.0	0.0	0.0	9.0	57.0	0.0	44.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	"    в том числе: 
    руководящие работники - всего / 2.0"	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	    обслуживающий персонал / 15.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	    учебно-вспомогательный персонал / 14.0	0.0	7.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	"   из них осуществляющие образовательную деятельность по реализации
   образовательных программ:
   подготовки квалифицированных рабочих, служащих / 24.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	"   из них осуществляющие образовательную деятельность по реализации
   образовательных программ:
   подготовки квалифицированных рабочих, служащих / 27.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	"   из них осуществляющие образовательную деятельность по реализации
   образовательных программ: 
   подготовки квалифицированных рабочих, служащих / 30.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	"   из них осуществляющие образовательную деятельность по реализации образовательных программ:
   подготовки квалифицированных рабочих, служащих / 21.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	   подготовки специалистов среднего звена / 22.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	   подготовки специалистов среднего звена / 25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	   подготовки специалистов среднего звена / 28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	   подготовки специалистов среднего звена / 31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	Из общей численности мастеров производственного обучения (из строки 05 графы 3) - работники предприятий и организаций - всего / 26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	Из общей численности преподавателей (из строки 04 графы 3) - работники предприятий и организаций - всего / 20.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки  20 - работники предприятий и организаций реального сектора экономики - всего / 23.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки  26 - работники предприятий и организаций реального сектора экономики - всего / 29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 04 преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 04 преподаватели, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 17.0	14.6	32.0	25.0	2.0	0.0	0.0	0.0	7.0	32.0	0.0	19.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 08 мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки квалифицированных рабочих, служащих / 18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	Из строки 08 мастера производственного обучения, осуществляющие деятельность по реализации образовательных программ: подготовки специалистов среднего звена / 19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	"Справка 10.     из них реализующие образовательные программы:
                       подготовки квалифицированных рабочих, служащих / 33.0"		0.0											
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	Справка 10.     подготовки специалистов среднего звена / 34.0		32.0											
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	Справка 10. Численность преподавателей, использующих в учебном процессе персональные компьютеры / 32.0		32.0											
Ульяновская область	Частные; Сведения об организации, реализуемых программах и персонале	Численность работников - всего (сумма строк 02, 03, 14, 15) / 1.0	0.0	72.0	53.0	3.0	0.0	0.0	0.0	9.0	66.0	0.0	46.0	0.0	3.0
Хабаровский край	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"       в том числе: 
       преподаватели / 4.0"	185.80000000000004	338.0	258.0	3.0	0.0	0.0	0.0	10.0	310.0	9.0	148.0	0.0	28.0
Хабаровский край	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       мастера производственного обучения / 5.0	13.3	12.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	3.0
Хабаровский край	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       методисты / 11.0	4.5	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0
Хабаровский край	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       педагоги-организаторы / 8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Хабаровский край	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       педагоги-психологи / 7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Хабаровский край	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"       преподаватели-организаторы (основ безопасности
       жизнедеятельности, допризывной подготовки) / 9.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Хабаровский край	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       прочие / 13.0	24.099999999999998	48.0	24.0	0.0	0.0	0.0	0.0	2.0	40.0	3.0	20.0	0.0	7.0
Хабаровский край	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       руководители физического воспитания / 10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Хабаровский край	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       социальные педагоги / 6.0	0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
Хабаровский край	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       тьюторы / 12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Хабаровский край	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"    в том числе: 
    педагогические работники - всего (сумма строк 04-13) / 3.0"	228.20000000000002	404.0	288.0	3.0	0.0	0.0	0.0	12.0	365.0	12.0	173.0	0.0	38.0
Хабаровский край	Сведения об организации, реализуемых программах и персонале; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"    в том числе: 
    руководящие работники - всего / 2.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
