region	tags	indicator	В том числе на уровне подготовки: > базовом > 6.0	В том числе на уровне подготовки: > углубленном > 7.0	Из общего приема (из гр. 4) – женщины > 8.0	Принято  > Всего > 4.0	Принято  > из них лица с ОВЗ, инвалиды, дети-инвалиды > 5.0
Российская Федерация	Частные	Туризм / 1.0 / 43.02.10	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Туризм / 2.0 / 43.02.10	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Туризм и гостеприимство / 1.0 / 43.02.16	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Туризм и гостеприимство / 2.0 / 43.02.16	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Фармация / 1.0 / 33.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Фармация / 2.0 / 33.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Физическая культура / 1.0 / 49.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Физическая культура / 2.0 / 49.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Финансы / 1.0 / 38.02.06	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Финансы / 2.0 / 38.02.06	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Хоровое дирижирование / 2.0 / 53.02.06	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Экономика и бухгалтерский учет (по отраслям) / 1.0 / 38.02.01	1.0	0.0	0.0	1.0	0.0
Российская Федерация	Частные	Экономика и бухгалтерский учет (по отраслям) / 2.0 / 38.02.01	1.0	0.0	0.0	1.0	0.0
Российская Федерация	Частные	Юриспруденция / 1.0 / 40.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Юриспруденция / 2.0 / 40.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Банковское дело / 1.0 / 38.02.07	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Банковское дело / 2.0 / 38.02.07	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Дошкольное образование / 1.0 / 44.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Дошкольное образование / 2.0 / 44.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Земельно-имущественные отношения / 1.0 / 21.02.05	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Земельно-имущественные отношения / 2.0 / 21.02.05	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Землеустройство / 1.0 / 21.02.19	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Землеустройство / 2.0 / 21.02.19	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Информационные системы и программирование / 1.0 / 09.02.07	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Информационные системы и программирование / 2.0 / 09.02.07	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Коммерция (по отраслям) / 1.0 / 38.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Коммерция (по отраслям) / 2.0 / 38.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Операционная деятельность в логистике / 1.0 / 38.02.03	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Операционная деятельность в логистике / 2.0 / 38.02.03	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Право и организация социального обеспечения / 1.0 / 40.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Право и организация социального обеспечения / 2.0 / 40.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Право и судебное администрирование / 2.0 / 40.02.03	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Правоохранительная деятельность / 1.0 / 40.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Правоохранительная деятельность / 2.0 / 40.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Преподавание в начальных классах / 2.0 / 44.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Программы подготовки специалистов среднего звена: на базе основного общего образования - всего / 1.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Программы подготовки специалистов среднего звена: на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Специальное дошкольное образование / 1.0 / 44.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Специальное дошкольное образование / 2.0 / 44.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Страховое дело (по отраслям) / 1.0 / 38.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Страховое дело (по отраслям) / 2.0 / 38.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Туризм / 1.0 / 43.02.10	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Туризм / 2.0 / 43.02.10	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Туризм и гостеприимство / 1.0 / 43.02.16	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Туризм и гостеприимство / 2.0 / 43.02.16	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Финансы / 1.0 / 38.02.06	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Финансы / 2.0 / 38.02.06	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Экономика и бухгалтерский учет (по отраслям) / 1.0 / 38.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Экономика и бухгалтерский учет (по отраслям) / 2.0 / 38.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Заочная	Юриспруденция / 1.0 / 40.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Аддитивные технологии / 1.0 / 15.02.09	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Аддитивные технологии / 2.0 / 15.02.09	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Акушерское дело / 1.0 / 31.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Акушерское дело / 2.0 / 31.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Банковское дело / 1.0 / 38.02.07	1.0	0.0	0.0	1.0	0.0
Российская Федерация	Частные; Очная	Банковское дело / 2.0 / 38.02.07	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	6.0	0.0	0.0	6.0	0.0
Российская Федерация	Частные; Очная	Дизайн (по отраслям) / 1.0 / 54.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Дизайн (по отраслям) / 2.0 / 54.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Дошкольное образование / 1.0 / 44.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Дошкольное образование / 2.0 / 44.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Живопись (по видам) / 2.0 / 54.02.05	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Живопись с присвоением квалификаций художник-живописец, преподаватель / 1.0 / 54.02.05	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Защита в чрезвычайных ситуациях / 2.0 / 20.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Земельно-имущественные отношения / 1.0 / 21.02.05	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Земельно-имущественные отношения / 2.0 / 21.02.05	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Землеустройство / 1.0 / 21.02.19	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Землеустройство / 2.0 / 21.02.19	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Информационные системы и программирование / 1.0 / 09.02.07	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Информационные системы и программирование / 2.0 / 09.02.07	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Коммерция (по отраслям) / 1.0 / 38.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Коммерция (по отраслям) / 2.0 / 38.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Лечебное дело / 2.0 / 31.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Обеспечение информационной безопасности автоматизированных систем / 1.0 / 10.02.05	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Обеспечение информационной безопасности автоматизированных систем / 2.0 / 10.02.05	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Обеспечение информационной безопасности телекоммуникационных систем / 1.0 / 10.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Операционная деятельность в логистике / 1.0 / 38.02.03	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Операционная деятельность в логистике / 2.0 / 38.02.03	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Педагогика дополнительного образования / 1.0 / 44.02.03	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Право и организация социального обеспечения / 1.0 / 40.02.01	2.0	0.0	0.0	2.0	0.0
Российская Федерация	Частные; Очная	Право и организация социального обеспечения / 2.0 / 40.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Право и судебное администрирование / 1.0 / 40.02.03	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Право и судебное администрирование / 2.0 / 40.02.03	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Правоохранительная деятельность / 1.0 / 40.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Правоохранительная деятельность / 2.0 / 40.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Преподавание в начальных классах / 1.0 / 44.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Преподавание в начальных классах / 2.0 / 44.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Программы подготовки специалистов среднего звена: на базе основного общего образования - всего / 1.0 / 0.0	5.0	0.0	0.0	5.0	0.0
Российская Федерация	Частные; Очная	Программы подготовки специалистов среднего звена: на базе среднего общего образования - всего / 2.0 / 0.0	1.0	0.0	0.0	1.0	0.0
Российская Федерация	Частные; Очная	Реклама / 1.0 / 42.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Реклама / 2.0 / 42.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Сестринское дело / 1.0 / 34.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Сестринское дело / 2.0 / 34.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Сетевое и системное администрирование / 1.0 / 09.02.06	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Сетевое и системное администрирование / 2.0 / 09.02.06	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Специальное дошкольное образование / 1.0 / 44.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Специальное дошкольное образование / 2.0 / 44.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Стилистика и искусство визажа / 2.0 / 43.02.03	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Стоматология ортопедическая / 2.0 / 31.02.05	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Страховое дело (по отраслям) / 1.0 / 38.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Страховое дело (по отраслям) / 2.0 / 38.02.02	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Технологии индустрии красоты / 1.0 / 43.02.17	1.0	0.0	0.0	1.0	0.0
Российская Федерация	Частные; Очная	Технологии индустрии красоты / 2.0 / 43.02.17	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Туризм / 1.0 / 43.02.10	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Туризм / 2.0 / 43.02.10	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Туризм и гостеприимство / 1.0 / 43.02.16	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Туризм и гостеприимство / 2.0 / 43.02.16	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Фармация / 1.0 / 33.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Фармация / 2.0 / 33.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Физическая культура / 1.0 / 49.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Физическая культура / 2.0 / 49.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Финансы / 1.0 / 38.02.06	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Финансы / 2.0 / 38.02.06	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Хоровое дирижирование / 2.0 / 53.02.06	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Экономика и бухгалтерский учет (по отраслям) / 1.0 / 38.02.01	1.0	0.0	0.0	1.0	0.0
Российская Федерация	Частные; Очная	Экономика и бухгалтерский учет (по отраслям) / 2.0 / 38.02.01	1.0	0.0	0.0	1.0	0.0
Российская Федерация	Частные; Очная	Юриспруденция / 1.0 / 40.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очная	Юриспруденция / 2.0 / 40.02.04	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Банковское дело / 1.0 / 38.02.07	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Банковское дело / 2.0 / 38.02.07	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Дизайн (по отраслям) / 1.0 / 54.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Дизайн (по отраслям) / 2.0 / 54.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Информационные системы и программирование / 1.0 / 09.02.07	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Информационные системы и программирование / 2.0 / 09.02.07	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Программы подготовки специалистов среднего звена: на базе основного общего образования - всего / 1.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Программы подготовки специалистов среднего звена: на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Реклама / 1.0 / 42.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Реклама / 2.0 / 42.02.01	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Стоматология ортопедическая / 2.0 / 31.02.05	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Финансы / 1.0 / 38.02.06	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные; Очно-заочная	Финансы / 2.0 / 38.02.06	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Автоматика и телемеханика на транспорте (железнодорожном транспорте) / 2.0 / 27.02.03	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Организация перевозок и управление на транспорте (по видам) / 2.0 / 23.02.01	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Программы подготовки специалистов среднего звена: на базе основного общего образования - всего / 1.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Программы подготовки специалистов среднего звена: на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Техническая эксплуатация подвижного состава железных дорог / 2.0 / 23.02.06	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Автоматика и телемеханика на транспорте (железнодорожном транспорте) / 1.0 / 27.02.03	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Дизайн (по отраслям) / 1.0 / 54.02.01	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инструментальное исполнительство (по видам инструментов) / 1.0 / 53.02.03	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Информационные системы и программирование / 1.0 / 09.02.07	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Коммерция (по отраслям) / 1.0 / 38.02.04	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Конструирование, моделирование и технология изготовления изделий легкой промышленности (по видам) / 1.0 / 29.02.10	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Лабораторная диагностика / 2.0 / 31.02.03	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Мехатроника и робототехника (по отраслям) / 1.0 / 15.02.10	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Операционная деятельность в логистике / 1.0 / 38.02.03	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Организация перевозок и управление на транспорте (по видам) / 1.0 / 23.02.01	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Программы подготовки специалистов среднего звена: на базе основного общего образования - всего / 1.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Программы подготовки специалистов среднего звена: на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Сестринское дело / 2.0 / 34.02.01	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Сетевое и системное администрирование / 1.0 / 09.02.06	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Техническая эксплуатация и обслуживание роботизированного производства / 1.0 / 15.02.11	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Техническая эксплуатация подвижного состава железных дорог / 1.0 / 23.02.06	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Технологии индустрии красоты / 1.0 / 43.02.17	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Фармация / 2.0 / 33.02.01	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Экономика и бухгалтерский учет (по отраслям) / 1.0 / 38.02.01	0.0	0.0	0.0	0.0	0.0
Ростовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Эксплуатация и обслуживание многоквартирного дома / 2.0 / 08.02.14	0.0	0.0	0.0	0.0	0.0
Рязанская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Программы подготовки специалистов среднего звена: на базе основного общего образования - всего / 1.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Программы подготовки специалистов среднего звена: на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Строительство и эксплуатация зданий и сооружений / 2.0 / 08.02.01	0.0	0.0	0.0	0.0	0.0
Рязанская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Декоративно-прикладное искусство и народные промыслы (по видам) / 1.0 / 54.02.02	0.0	0.0	0.0	0.0	0.0
Рязанская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Программы подготовки специалистов среднего звена: на базе основного общего образования - всего / 1.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Программы подготовки специалистов среднего звена: на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Заочная	Банковское дело / 1.0 / 38.02.07	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Заочная	Банковское дело / 2.0 / 38.02.07	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Заочная	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Заочная	Коммерция (по отраслям) / 1.0 / 38.02.04	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Заочная	Право и организация социального обеспечения / 1.0 / 40.02.01	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Заочная	Право и организация социального обеспечения / 2.0 / 40.02.01	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Заочная	Программы подготовки специалистов среднего звена: на базе основного общего образования - всего / 1.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Заочная	Программы подготовки специалистов среднего звена: на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Заочная	Экономика и бухгалтерский учет (по отраслям) / 1.0 / 38.02.01	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Заочная	Экономика и бухгалтерский учет (по отраслям) / 2.0 / 38.02.01	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Очная	Банковское дело / 1.0 / 38.02.07	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Очная	Банковское дело / 2.0 / 38.02.07	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Очная	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Очная	Право и организация социального обеспечения / 1.0 / 40.02.01	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Очная	Право и организация социального обеспечения / 2.0 / 40.02.01	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Очная	Программы подготовки специалистов среднего звена: на базе основного общего образования - всего / 1.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Очная	Программы подготовки специалистов среднего звена: на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Очная	Реклама / 1.0 / 42.02.01	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Очная	Реклама / 2.0 / 42.02.01	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Очная	Экономика и бухгалтерский учет (по отраслям) / 1.0 / 38.02.01	0.0	0.0	0.0	0.0	0.0
Рязанская область	Частные; Очная	Экономика и бухгалтерский учет (по отраслям) / 2.0 / 38.02.01	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Монтаж, техническое обслуживание и ремонт промышленного оборудования (по отраслям) / 1.0 / 15.02.12	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Переработка нефти и газа / 1.0 / 18.02.09	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Переработка нефти и газа / 2.0 / 18.02.09	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Программы подготовки специалистов среднего звена: на базе основного общего образования - всего / 1.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Программы подготовки специалистов среднего звена: на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Разработка и эксплуатация нефтяных и газовых месторождений / 2.0 / 21.02.01	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Сооружение и эксплуатация газонефтепроводов и газонефтехранилищ / 2.0 / 21.02.03	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Судовождение / 1.0 / 26.02.03	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Дошкольное образование / 1.0 / 44.02.01	0.0	0.0	0.0	0.0	0.0
