region	tags	indicator	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > обучение за счет бюджетных ассигнований > подано заявлений > 11.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > обучение за счет бюджетных ассигнований > принято > 12.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > обучение по договорам об оказании платных образовательных услуг > подано заявлений > 13.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > обучение по договорам об оказании платных образовательных услуг > принято > 14.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > обучение за счет бюджетных ассигнований > подано заявлений > 15.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > обучение за счет бюджетных ассигнований > принято > 16.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > обучение по договорам об оказании платных образовательных услуг > подано заявлений > 17.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > обучение по договорам об оказании платных образовательных услуг > принято > 18.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > обучение за счет бюджетных ассигнований > подано заявлений > 3.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > обучение за счет бюджетных ассигнований > принято > 4.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > обучение по договорам об оказании платных образовательных услуг > подано заявлений > 5.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > обучение по договорам об оказании платных образовательных услуг > принято > 6.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > обучение за счет бюджетных ассигнований > подано заявлений > 7.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > обучение за счет бюджетных ассигнований > принято > 8.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > обучение по договорам об оказании платных образовательных услуг > подано заявлений > 9.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > обучение по договорам об оказании платных образовательных услуг > принято > 10.0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"            специальных учебно-воспитательных учреждений для
            обучающихся с девиантным (общественно-опасным)
            поведением / 6.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 13.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 15.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 17.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"         из них полученного за период с 1 октября прошлого года
         по 30 сентября текущего года (сумма стр. 04, 06, 07) / 3.0"	0	0	0	0	0	0	0	0	525	466	798	743	35	35	131	103
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	        специалиста / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 11.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 9.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	       магистра / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"    в том числе поступали на базе образования: 
    основного общего (для граф 3-6, 11-14) или 
    среднего общего (для граф 7-10, 15-18) / 2.0"	0	0	0	0	0	0	0	0	742	600	1679	1256	49	46	281	228
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"    высшего, подтвержденного дипломом: 
       бакалавра / 12.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"    среднего профессионального по программам подготовки
    квалифицированных рабочих, служащих / 8.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"    среднего профессионального по программам подготовки
    специалистов среднего звена / 10.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Всего (сумма стр. 02, 08, 10, 12, 14, 16) / 1.0	0	0	0	0	0	0	0	0	742	600	1679	1256	49	46	282	229
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"                из них отдельных общеобразовательных организаций,
                осуществляющих обучение по адаптированным 
                основным общеобразовательным программам / 5.0"	5	5	0	0	0	0	0	0	2	2	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"            других организаций, осуществляющих образователь-
            ную деятельность по программам основного и (или)
            среднего общего образования / 7.0"	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"            из строки 03 - выпускники: 
            общеобразовательных организаций / 4.0"	1356	1217	790	682	583	483	2452	1910	4078	2908	1961	1425	53	43	85	60
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"            специальных учебно-воспитательных учреждений для
            обучающихся с девиантным (общественно-опасным)
            поведением / 6.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 13.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 15.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 17.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"         из них полученного за период с 1 октября прошлого года
         по 30 сентября текущего года (сумма стр. 04, 06, 07) / 3.0"	1356	1217	790	682	583	483	2452	1910	4168	2908	1961	1425	53	43	85	60
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	        специалиста / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 11.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 9.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	       магистра / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    в том числе поступали на базе образования: 
    основного общего (для граф 3-6, 11-14) или 
    среднего общего (для граф 7-10, 15-18) / 2.0"	1523	1350	849	737	609	525	2663	2093	5731	3767	2515	1744	434	268	245	164
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    высшего, подтвержденного дипломом: 
       бакалавра / 12.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    среднего профессионального по программам подготовки
    квалифицированных рабочих, служащих / 8.0"	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    среднего профессионального по программам подготовки
    специалистов среднего звена / 10.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Всего (сумма стр. 02, 08, 10, 12, 14, 16) / 1.0	1523	1350	849	737	609	525	2665	2095	5731	3767	2515	1744	434	268	245	164
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"                из них отдельных общеобразовательных организаций,
                осуществляющих обучение по адаптированным 
                основным общеобразовательным программам / 5.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"            других организаций, осуществляющих образователь-
            ную деятельность по программам основного и (или)
            среднего общего образования / 7.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"            из строки 03 - выпускники: 
            общеобразовательных организаций / 4.0"	0	0	0	0	0	0	21	10	56	44	189	175	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"            специальных учебно-воспитательных учреждений для
            обучающихся с девиантным (общественно-опасным)
            поведением / 6.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 13.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 15.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 17.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"         из них полученного за период с 1 октября прошлого года
         по 30 сентября текущего года (сумма стр. 04, 06, 07) / 3.0"	0	0	0	0	0	0	21	10	56	44	189	175	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	        специалиста / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 11.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 9.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	       магистра / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"    в том числе поступали на базе образования: 
    основного общего (для граф 3-6, 11-14) или 
    среднего общего (для граф 7-10, 15-18) / 2.0"	0	0	0	0	0	0	111	88	95	68	271	242	0	0	3	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"    высшего, подтвержденного дипломом: 
       бакалавра / 12.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"    среднего профессионального по программам подготовки
    квалифицированных рабочих, служащих / 8.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"    среднего профессионального по программам подготовки
    специалистов среднего звена / 10.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Всего (сумма стр. 02, 08, 10, 12, 14, 16) / 1.0	0	0	0	0	0	0	111	88	95	68	271	242	0	0	3	0
Чеченская Республика	Частные; Заочная	"                из них отдельных общеобразовательных организаций,
                осуществляющих обучение по адаптированным 
                основным общеобразовательным программам / 5.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Заочная	"            других организаций, осуществляющих образователь-
            ную деятельность по программам основного и (или)
            среднего общего образования / 7.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Заочная	"            из строки 03 - выпускники: 
            общеобразовательных организаций / 4.0"	0	0	0	0	0	0	0	0	0	0	35	33	0	0	0	0
Чеченская Республика	Частные; Заочная	"            специальных учебно-воспитательных учреждений для
            обучающихся с девиантным (общественно-опасным)
            поведением / 6.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Заочная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 13.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Заочная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 15.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Заочная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 17.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Заочная	"         из них полученного за период с 1 октября прошлого года
         по 30 сентября текущего года (сумма стр. 04, 06, 07) / 3.0"	0	0	0	0	0	0	0	0	0	0	35	33	0	0	0	0
Чеченская Республика	Частные; Заочная	        специалиста / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Заочная	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 11.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Заочная	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 9.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Заочная	       магистра / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Заочная	"    в том числе поступали на базе образования: 
    основного общего (для граф 3-6, 11-14) или 
    среднего общего (для граф 7-10, 15-18) / 2.0"	0	0	0	0	0	0	0	0	0	0	59	51	0	0	1	1
Чеченская Республика	Частные; Заочная	"    высшего, подтвержденного дипломом: 
       бакалавра / 12.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Заочная	"    среднего профессионального по программам подготовки
    квалифицированных рабочих, служащих / 8.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Заочная	"    среднего профессионального по программам подготовки
    специалистов среднего звена / 10.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Заочная	Всего (сумма стр. 02, 08, 10, 12, 14, 16) / 1.0	0	0	0	0	0	0	0	0	0	0	59	51	0	0	1	1
Чеченская Республика	Частные; Очная	"                из них отдельных общеобразовательных организаций,
                осуществляющих обучение по адаптированным 
                основным общеобразовательным программам / 5.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очная	"            других организаций, осуществляющих образователь-
            ную деятельность по программам основного и (или)
            среднего общего образования / 7.0"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Чеченская Республика	Частные; Очная	"            из строки 03 - выпускники: 
            общеобразовательных организаций / 4.0"	0	0	166	166	0	0	86	86	0	0	836	769	0	0	130	108
Чеченская Республика	Частные; Очная	"            специальных учебно-воспитательных учреждений для
            обучающихся с девиантным (общественно-опасным)
            поведением / 6.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 13.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 15.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 17.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очная	"         из них полученного за период с 1 октября прошлого года
         по 30 сентября текущего года (сумма стр. 04, 06, 07) / 3.0"	0	0	166	166	0	0	86	86	0	0	837	770	0	0	130	108
Чеченская Республика	Частные; Очная	        специалиста / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очная	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 11.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очная	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 9.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очная	       магистра / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очная	"    в том числе поступали на базе образования: 
    основного общего (для граф 3-6, 11-14) или 
    среднего общего (для граф 7-10, 15-18) / 2.0"	0	0	337	337	0	0	133	133	0	0	1303	1115	0	0	240	164
Чеченская Республика	Частные; Очная	"    высшего, подтвержденного дипломом: 
       бакалавра / 12.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очная	"    среднего профессионального по программам подготовки
    квалифицированных рабочих, служащих / 8.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очная	"    среднего профессионального по программам подготовки
    специалистов среднего звена / 10.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очная	Всего (сумма стр. 02, 08, 10, 12, 14, 16) / 1.0	0	0	337	337	0	0	133	133	0	0	1303	1115	0	0	240	164
Чеченская Республика	Частные; Очно-заочная	"                из них отдельных общеобразовательных организаций,
                осуществляющих обучение по адаптированным 
                основным общеобразовательным программам / 5.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очно-заочная	"            других организаций, осуществляющих образователь-
            ную деятельность по программам основного и (или)
            среднего общего образования / 7.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очно-заочная	"            из строки 03 - выпускники: 
            общеобразовательных организаций / 4.0"	0	0	0	0	0	0	0	0	0	0	177	122	0	0	50	36
Чеченская Республика	Частные; Очно-заочная	"            специальных учебно-воспитательных учреждений для
            обучающихся с девиантным (общественно-опасным)
            поведением / 6.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очно-заочная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 13.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очно-заочная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 15.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очно-заочная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 17.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очно-заочная	"         из них полученного за период с 1 октября прошлого года
         по 30 сентября текущего года (сумма стр. 04, 06, 07) / 3.0"	0	0	0	0	0	0	0	0	0	0	177	122	0	0	50	36
Чеченская Республика	Частные; Очно-заочная	        специалиста / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очно-заочная	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 11.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очно-заочная	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 9.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очно-заочная	       магистра / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очно-заочная	"    в том числе поступали на базе образования: 
    основного общего (для граф 3-6, 11-14) или 
    среднего общего (для граф 7-10, 15-18) / 2.0"	0	0	0	0	0	0	0	0	0	0	210	178	0	0	99	74
Чеченская Республика	Частные; Очно-заочная	"    высшего, подтвержденного дипломом: 
       бакалавра / 12.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очно-заочная	"    среднего профессионального по программам подготовки
    квалифицированных рабочих, служащих / 8.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очно-заочная	"    среднего профессионального по программам подготовки
    специалистов среднего звена / 10.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чеченская Республика	Частные; Очно-заочная	Всего (сумма стр. 02, 08, 10, 12, 14, 16) / 1.0	0	0	0	0	0	0	0	0	0	0	210	178	0	0	99	74
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"                из них отдельных общеобразовательных организаций,
                осуществляющих обучение по адаптированным 
                основным общеобразовательным программам / 5.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"            других организаций, осуществляющих образователь-
            ную деятельность по программам основного и (или)
            среднего общего образования / 7.0"	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"            из строки 03 - выпускники: 
            общеобразовательных организаций / 4.0"	0	0	0	0	0	0	0	0	7	7	7	3	23	20	37	20
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"            специальных учебно-воспитательных учреждений для
            обучающихся с девиантным (общественно-опасным)
            поведением / 6.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 13.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 15.0"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 17.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"         из них полученного за период с 1 октября прошлого года
         по 30 сентября текущего года (сумма стр. 04, 06, 07) / 3.0"	0	0	0	0	0	0	0	0	7	7	7	3	25	22	37	20
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	        специалиста / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	3	3
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 11.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"       из них полученного за период с 1 октября прошлого года
       по 30 сентября текущего года / 9.0"	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	       магистра / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"    в том числе поступали на базе образования: 
    основного общего (для граф 3-6, 11-14) или 
    среднего общего (для граф 7-10, 15-18) / 2.0"	0	0	0	0	0	0	0	0	0	0	25	19	443	402	86	64
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"    высшего, подтвержденного дипломом: 
       бакалавра / 12.0"	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"    среднего профессионального по программам подготовки
    квалифицированных рабочих, служащих / 8.0"	0	0	0	0	0	0	0	0	0	0	0	0	106	96	1	1
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"    среднего профессионального по программам подготовки
    специалистов среднего звена / 10.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Всего (сумма стр. 02, 08, 10, 12, 14, 16) / 1.0	0	0	0	0	0	0	0	0	0	0	25	19	567	515	100	78
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"                из них отдельных общеобразовательных организаций,
                осуществляющих обучение по адаптированным 
                основным общеобразовательным программам / 5.0"	290	141	0	0	38	19	0	0	482	248	78	64	0	0	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"            других организаций, осуществляющих образователь-
            ную деятельность по программам основного и (или)
            среднего общего образования / 7.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"            из строки 03 - выпускники: 
            общеобразовательных организаций / 4.0"	2921	1406	0	0	490	228	39	22	11821	3642	5208	1605	492	159	404	157
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"            специальных учебно-воспитательных учреждений для
            обучающихся с девиантным (общественно-опасным)
            поведением / 6.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 13.0"	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 15.0"	0	0	0	0	16	16	0	0	0	0	0	0	0	0	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"           из них полученного за период с 1 октября прошлого
           года по 30 сентября текущего года / 17.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"         из них полученного за период с 1 октября прошлого года
         по 30 сентября текущего года (сумма стр. 04, 06, 07) / 3.0"	2921	1406	0	0	490	228	39	22	11821	3642	5208	1605	492	159	404	157
Чувашская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	        специалиста / 14.0	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0	0
