region	tags	indicator	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > бюджета субъекта Российской Федерации > 7.0	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > местного бюджета > 8.0	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > федерального бюджета > 6.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > иных физических лиц > 10.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > лиц, зачисляемых на обучение (родителей (законных представителей)) несовершеннолетних обучающихся > 9.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > юридических лиц > 11.0	Всего обучено за период с 01.10. прошлого года по 30.09. текущего года (сумма гр. 6–11) > 5.0	Из общей численности обученных (из гр. 5) > дети-инвалиды (кроме учтенных в графе 16) > 18.0	Из общей численности обученных (из гр. 5) > женщины > 12.0	Из общей численности обученных (из гр. 5) > из них (из гр. 14): > дети-инвалиды > 16.0	Из общей численности обученных (из гр. 5) > из них (из гр. 14): > инвалиды > 15.0	Из общей численности обученных (из гр. 5) > инвалиды (кроме учтенных в гр. 15) > 17.0	Из общей численности обученных (из гр. 5) > лица с ограничен-ными возмож-ностями здоровья > 14.0	Из общей численности обученных (из гр. 5) > прошли ускоренное обучение по индивидуаль-ным учебным планам > 13.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Оператор технологических установок / 1.0 / 16.0 / 16081.0	0.0	0.0	0.0	0.0	12.0	0.0	12.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Повар / 1.0 / 205.0 / 16675.0	0.0	0.0	0.0	6.0	24.0	0.0	30.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Помощник бурильщика эксплуатационного и разведочного бурения скважин на нефть и газ (второй) / 1.0 / 13.0 / 16839.0	0.0	0.0	0.0	4.0	6.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Программы профессиональной подготовки по профессиям рабочих, должностям служащих - всего / 1.0 / 0.0 / 0.0	32.0	0.0	0.0	214.0	319.0	0.0	565.0	0.0	241.0	0.0	0.0	0.0	0.0	39.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Продавец продовольственных товаров / 1.0 / 207.3 / nan	0.0	0.0	0.0	0.0	8.0	0.0	8.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Секретарь-администратор / 1.0 / 114.1 / nan	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Слесарь по ремонту автомобилей / 1.0 / 224.0 / 18511.0	0.0	0.0	0.0	3.0	15.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Слесарь по ремонту дорожно-строительных машин и тракторов / 1.0 / 225.0 / 18522.0	0.0	0.0	0.0	0.0	20.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Слесарь-ремонтник / 1.0 / 234.0 / 18559.0	0.0	0.0	0.0	0.0	8.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Слесарь-электрик по ремонту электрооборудования / 1.0 / 236.0 / 18590.0	0.0	0.0	0.0	11.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Штукатур / 1.0 / 144.0 / 19727.0	0.0	0.0	0.0	24.0	0.0	0.0	24.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Экспедитор / 1.0 / 141.0 / 27770.0	0.0	0.0	0.0	0.0	35.0	0.0	35.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Агент банка / 1.0 / 2.0 / 20002.0	17.0	0.0	0.0	0.0	25.0	0.0	42.0	0.0	37.0	1.0	0.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Агент коммерческий / 1.0 / 3.0 / 20004.0	13.0	0.0	0.0	0.0	19.0	0.0	32.0	1.0	15.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Агент страховой / 1.0 / 16.0 / 20034.0	21.0	0.0	0.0	0.0	18.0	0.0	39.0	0.0	33.0	0.0	1.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Арматурщик / 1.0 / 1.0 / 11121.0	23.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Архивариус / 1.0 / 18.0 / 20190.0	73.0	0.0	0.0	0.0	19.0	0.0	92.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Бармен / 1.0 / 199.0 / 11176.0	41.0	0.0	0.0	0.0	21.0	0.0	62.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Водитель автомобиля / 1.0 / 175.11 / nan	240.0	0.0	0.0	22.0	170.0	0.0	432.0	0.0	32.0	0.0	1.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Вожатый / 1.0 / 84.1 / nan	79.0	0.0	0.0	0.0	14.0	0.0	93.0	0.0	78.0	0.0	1.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Горничная / 1.0 / 21.0 / 11695.0	18.0	0.0	0.0	0.0	3.0	0.0	21.0	0.0	19.0	1.0	0.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Дорожный рабочий / 1.0 / 5.0 / 11889.0	39.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Исполнитель художественно-оформительских работ / 1.0 / 4.0 / 12565.0	19.0	0.0	0.0	7.0	0.0	0.0	26.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Каменщик / 1.0 / 11.0 / 12680.0	17.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Кассир / 1.0 / 52.0 / 23369.0	100.0	0.0	33.0	19.0	88.0	0.0	240.0	1.0	202.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Кассир торгового зала / 1.0 / 38.1 / nan	45.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Кондитер / 1.0 / 46.0 / 12901.0	213.0	0.0	0.0	0.0	4.0	0.0	217.0	0.0	130.0	0.0	2.0	0.0	2.0	23.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Контролер измерительных приборов и специального инструмента / 1.0 / 211.0 / 12959.0	24.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	2.0	0.0	0.0	0.0	0.0	24.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Контролер-кассир / 1.0 / 201.2 / nan	21.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Маляр / 1.0 / 172.0 / 13450.0	17.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Маляр строительный / 1.0 / 22.1 / nan	41.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Матрос / 1.0 / 94.0 / nan	22.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Младшая медицинская сестра по уходу за больными / 1.0 / 83.0 / 24232.0	25.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Младший воспитатель / 1.0 / 85.0 / 24236.0	22.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Монтажник санитарно-технических систем и оборудования / 1.0 / 101.0 / 14621.0	24.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Монтажник систем вентиляции, кондиционирования воздуха, пневмотранспорта и аспирации / 1.0 / 107.0 / 14635.0	20.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	1.0	0.0	0.0	0.0	0.0	20.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Моторист-рулевой / 1.0 / 104.0 / nan	22.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Наладчик контрольно-измерительных приборов и автоматики / 1.0 / 215.0 / 14919.0	102.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	5.0	0.0	1.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Наладчик технологического оборудования / 1.0 / 15.0 / 14995.0	35.0	0.0	0.0	2.0	22.0	1.0	60.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Наладчик технологического оборудования / 1.0 / 7.0 / 14996.0	44.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	20.0	1.0	0.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Облицовщик-плиточник / 1.0 / 119.0 / 15220.0	111.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	41.0	0.0	3.0	0.0	3.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Оператор животноводческих комплексов и механизированных ферм / 1.0 / 15.0 / 15586.0	9.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Оператор заправочных станций / 1.0 / 113.0 / 15594.0	38.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Оператор нефтепродуктоперекачивающей станции / 1.0 / 13.0 / 15759.0	48.0	0.0	20.0	0.0	30.0	0.0	98.0	0.0	4.0	0.0	0.0	0.0	0.0	49.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Оператор по гидравлическому разрыву пластов / 1.0 / 32.0 / 15818.0	23.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Оператор по добыче нефти и газа / 1.0 / 33.0 / 15824.0	122.0	0.0	46.0	12.0	12.0	0.0	192.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Оператор по исследованию скважин / 1.0 / 34.0 / 15832.0	264.0	0.0	108.0	4.0	199.0	0.0	575.0	0.0	87.0	0.0	0.0	0.0	0.0	4.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Оператор по подготовке скважин к капитальному и подземному ремонтам / 1.0 / 35.0 / 15866.0	48.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	12.0	0.0	0.0	1.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Оператор по поддержанию пластового давления / 1.0 / 36.0 / 15868.0	23.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Оператор по подземному ремонту скважин / 1.0 / 37.0 / 15870.0	48.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Оператор технологических установок / 1.0 / 16.0 / 16081.0	77.0	0.0	19.0	0.0	9.0	0.0	105.0	2.0	63.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Оператор электронно-вычислительных и вычислительных машин / 1.0 / 122.0 / 16199.0	175.0	0.0	0.0	0.0	0.0	0.0	175.0	1.0	31.0	0.0	3.0	0.0	3.0	24.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Официант / 1.0 / 204.0 / 16399.0	28.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Парикмахер / 1.0 / 28.0 / 16437.0	38.0	0.0	0.0	0.0	13.0	0.0	51.0	0.0	44.0	0.0	0.0	0.0	0.0	14.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Пекарь / 1.0 / 32.0 / 16472.0	45.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Плотник / 1.0 / 128.0 / 16671.0	22.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Повар / 1.0 / 205.0 / 16675.0	181.0	0.0	0.0	0.0	5.0	0.0	186.0	0.0	104.0	0.0	2.0	0.0	2.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Пожарный / 1.0 / 130.0 / 16781.0	23.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Помощник бурильщика капитального ремонта скважин / 1.0 / 41.0 / 16835.0	24.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Помощник бурильщика эксплуатационного и разведочного бурения скважин на нефть и газ (второй) / 1.0 / 13.0 / 16839.0	103.0	0.0	73.0	0.0	36.0	0.0	212.0	1.0	43.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Помощник воспитателя / 1.0 / 84.2 / nan	19.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Портье / 1.0 / 113.0 / 25627.0	18.0	0.0	0.0	0.0	3.0	0.0	21.0	0.0	19.0	1.0	0.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Пробоотборщик / 1.0 / 136.0 / 17314.0	21.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	21.0	0.0	0.0	0.0	0.0	21.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Программы профессиональной подготовки по профессиям рабочих, должностям служащих - всего / 1.0 / 0.0 / 0.0	5148.0	0.0	404.0	66.0	1021.0	9.0	6648.0	8.0	1981.0	8.0	25.0	5.0	35.0	225.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Продавец непродовольственных товаров / 1.0 / 207.2 / nan	67.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Продавец продовольственных товаров / 1.0 / 207.3 / nan	114.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Сварщик газовой сварки / 1.0 / 53.0 / nan	22.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Сварщик дуговой сварки неплавящимся электродом в защитном газе / 1.0 / 63.0 / nan	43.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Сварщик ручной дуговой сварки плавящимся покрытым электродом / 1.0 / 65.0 / nan	166.0	0.0	5.0	0.0	17.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Сварщик частично механизированной сварки плавлением / 1.0 / 64.1 / nan	64.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Секретарь-администратор / 1.0 / 114.1 / nan	43.0	0.0	0.0	0.0	18.0	0.0	61.0	0.0	54.0	0.0	1.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Секретарь-машинистка / 1.0 / 116.0 / 26353.0	71.0	0.0	0.0	0.0	33.0	0.0	104.0	0.0	97.0	0.0	0.0	0.0	0.0	20.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Слесарь по контрольно-измерительным приборам и автоматике / 1.0 / 223.0 / 18494.0	163.0	0.0	16.0	0.0	36.0	0.0	215.0	0.0	11.0	0.0	1.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Слесарь по ремонту автомобилей / 1.0 / 224.0 / 18511.0	426.0	0.0	13.0	0.0	62.0	0.0	501.0	1.0	23.0	4.0	6.0	0.0	12.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Слесарь по ремонту дорожно-строительных машин и тракторов / 1.0 / 225.0 / 18522.0	38.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Слесарь по ремонту технологических установок / 1.0 / 22.0 / 18547.0	20.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Слесарь-ремонтник / 1.0 / 234.0 / 18559.0	106.0	0.0	14.0	0.0	43.0	0.0	163.0	0.0	12.0	0.0	0.0	0.0	0.0	24.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Слесарь-сантехник / 1.0 / 235.0 / 18560.0	22.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Слесарь-электрик по ремонту электрооборудования / 1.0 / 236.0 / 18590.0	60.0	0.0	24.0	0.0	14.0	4.0	102.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Слесарь-электромонтажник / 1.0 / 237.0 / 18596.0	22.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Социальный работник / 1.0 / 125.0 / 26527.0	24.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Специалист по маникюру / 1.0 / 25.0 / nan	21.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Специалист по педикюру / 1.0 / 29.0 / nan	21.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Столяр строительный / 1.0 / 138.0 / 18880.0	33.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Стропальщик / 1.0 / 160.0 / 18897.0	25.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Токарь / 1.0 / 147.0 / 19149.0	26.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Тракторист-машинист сельскохозяйственного производства / 1.0 / 33.0 / 19205.0	10.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Трубопроводчик линейный / 1.0 / 23.0 / 19238.0	22.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Штукатур / 1.0 / 144.0 / 19727.0	133.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер по обслуживанию подстанций / 1.0 / 43.0 / 19842.0	22.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер по обслуживанию электрооборудования электростанций / 1.0 / 45.0 / 19848.0	25.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер по ремонту воздушных линий электропередачи / 1.0 / 58.0 / 19855.0	24.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер по ремонту и монтажу кабельных линий / 1.0 / 60.0 / 19859.0	71.0	0.0	0.0	0.0	21.0	0.0	92.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер по ремонту и обслуживанию электрооборудования / 1.0 / 174.0 / 19861.0	335.0	0.0	33.0	0.0	67.0	4.0	439.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер по эксплуатации распределительных сетей / 1.0 / 47.0 / 19867.0	24.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Частные; Заочная	Кассир / 1.0 / 52.0 / 23369.0	0.0	0.0	0.0	9.0	0.0	0.0	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Частные; Заочная	Программы профессиональной подготовки по профессиям рабочих, должностям служащих - всего / 1.0 / 0.0 / 0.0	0.0	0.0	0.0	9.0	0.0	0.0	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Частные; Очная	Агент банка / 1.0 / 2.0 / 20002.0	0.0	0.0	0.0	0.0	28.0	0.0	28.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	Частные; Очная	Исполнитель художественно-оформительских работ / 1.0 / 4.0 / 12565.0	10.0	0.0	0.0	0.0	21.0	0.0	31.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0
