region	tags	indicator	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Выпуск > 11.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Принято > 9.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Численность студентов > 10.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Выпуск > 14.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Принято > 12.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Численность студентов > 13.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Выпуск > 5.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Принято > 3.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Численность студентов > 4.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Выпуск > 8.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Принято > 6.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Численность студентов > 7.0
Тюменская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	0	0	0	42	164	321
Тюменская область	Частные; Заочная	      иных физических лиц / 3.0	0	0	0	0	0	0	0	0	0	0	14	14
Тюменская область	Частные; Заочная	      юридических лиц / 4.0	0	0	0	0	0	0	0	0	0	1	0	3
Тюменская область	Частные; Заочная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	0	0	0	21	21	72	116	301
Тюменская область	Частные; Заочная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	4	4	1	5	6
Тюменская область	Частные; Заочная	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	0	0	0	17	17	72	125	312
Тюменская область	Частные; Заочная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	0	0	0	7	8
Тюменская область	Частные; Заочная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	0	21	21	73	130	318
Тюменская область	Частные; Очная	      иных физических лиц / 3.0	0	0	0	0	0	0	0	0	0	0	0	0
Тюменская область	Частные; Очная	      юридических лиц / 4.0	0	0	0	0	0	0	1	0	2	1	0	0
Тюменская область	Частные; Очная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	0	0	243	270	957	147	174	409
Тюменская область	Частные; Очная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	0	0	1	2	3
Тюменская область	Частные; Очная	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	0	0	244	270	959	147	172	406
Тюменская область	Частные; Очная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	2	7	0	3	4
Тюменская область	Частные; Очная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	244	270	959	148	174	409
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	      иных физических лиц / 3.0	0	0	0	0	0	0	11	0	6	76	26	157
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	      юридических лиц / 4.0	0	0	0	0	0	0	0	0	0	9	0	0
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	0	0	70	63	231	133	84	344
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	0	0	21	12	59
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	0	0	81	63	237	197	98	442
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	0	0	0	0	0
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	81	63	237	218	110	501
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	      иных физических лиц / 3.0	0	0	0	0	0	0	4	11	18	10	6	14
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	      юридических лиц / 4.0	0	0	0	2	0	0	4	0	8	2	0	2
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	44	75	244	10	16	18	1261	2252	7083	258	271	698
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	0	1	10	19	43
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	   получают среднее профессиональное образование впервые / 5.0	44	75	244	12	16	18	1269	2263	7108	260	258	671
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	15	16	0	3	6
Удмуртская Республика	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	44	75	244	12	16	18	1269	2263	7109	270	277	714
Удмуртская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	      иных физических лиц / 3.0	0	0	0	0	0	0	0	0	0	0	0	0
Удмуртская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	      юридических лиц / 4.0	0	0	0	0	0	0	0	0	0	0	0	0
Удмуртская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	0	0	5	61	132	18	67	183
Удмуртская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	5	61	132	8	26	78
Удмуртская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	0	0	0	0	0	10	41	105
Удмуртская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	0	0	0	0	0
Удмуртская Республика	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	5	61	132	18	67	183
Удмуртская Республика	Частные; Заочная	      иных физических лиц / 3.0	0	0	0	0	0	0	13	0	30	26	8	28
Удмуртская Республика	Частные; Заочная	      юридических лиц / 4.0	0	0	0	0	0	0	0	0	3	0	0	4
Удмуртская Республика	Частные; Заочная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	0	0	264	600	2242	342	385	1108
Удмуртская Республика	Частные; Заочная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	0	0	14	5	11
Удмуртская Республика	Частные; Заочная	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	0	0	277	600	2275	354	388	1129
Удмуртская Республика	Частные; Заочная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	0	1	0	1	1
Удмуртская Республика	Частные; Заочная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	277	600	2275	368	393	1140
Удмуртская Республика	Частные; Очная	      иных физических лиц / 3.0	0	0	0	0	0	0	0	0	2	0	1	0
Удмуртская Республика	Частные; Очная	      юридических лиц / 4.0	0	0	0	0	0	0	0	2	5	0	0	0
Удмуртская Республика	Частные; Очная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	65	66	0	12	27	823	1594	4809	241	331	410
Удмуртская Республика	Частные; Очная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	0	0	8	5	9
Удмуртская Республика	Частные; Очная	   получают среднее профессиональное образование впервые / 5.0	0	65	66	0	12	27	823	1596	4816	233	327	401
Удмуртская Республика	Частные; Очная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	1	1	0	1	1	0	5	6	0	0	0
Удмуртская Республика	Частные; Очная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	65	66	0	12	27	823	1596	4816	241	332	410
Удмуртская Республика	Частные; Очно-заочная	      иных физических лиц / 3.0	0	0	0	0	0	0	0	0	0	0	0	0
Удмуртская Республика	Частные; Очно-заочная	      юридических лиц / 4.0	0	0	0	0	0	0	0	1	4	0	0	1
Удмуртская Республика	Частные; Очно-заочная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	199	582	0	84	225	5	64	358	1	68	309
Удмуртская Республика	Частные; Очно-заочная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	3	0	0	0	0	2	1
Удмуртская Республика	Частные; Очно-заочная	   получают среднее профессиональное образование впервые / 5.0	0	199	582	0	84	222	5	65	362	1	66	309
Удмуртская Республика	Частные; Очно-заочная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	1	2	0	0	0
Удмуртская Республика	Частные; Очно-заочная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	199	582	0	84	225	5	65	362	1	68	310
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Аттестация экстернов	      иных физических лиц / 3.0	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Аттестация экстернов	      юридических лиц / 4.0	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Аттестация экстернов	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Аттестация экстернов	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Аттестация экстернов	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Аттестация экстернов	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Аттестация экстернов	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	      иных физических лиц / 3.0	0	0	0	0	0	0	12	25	76	34	10	59
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	      юридических лиц / 4.0	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	0	0	110	151	585	196	176	636
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	1	1	13	14	51
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	0	0	122	175	660	217	172	644
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	122	176	661	230	186	695
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	      иных физических лиц / 3.0	0	0	0	0	0	0	8	3	20	0	0	0
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	      юридических лиц / 4.0	0	0	0	0	0	0	0	12	29	0	0	1
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	32	83	231	9	38	52	853	1502	4554	393	442	1016
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	7	6	0	13	13	0	3	7	34	59	110
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	   получают среднее профессиональное образование впервые / 5.0	32	76	225	9	25	39	861	1514	4596	359	383	907
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	2	3	0	0	0
Ульяновская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	32	83	231	9	38	52	861	1517	4603	393	442	1017
Ульяновская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	      иных физических лиц / 3.0	0	0	0	0	0	0	0	0	0	0	0	2
Ульяновская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	      юридических лиц / 4.0	0	0	0	0	0	0	0	0	0	0	1	1
Ульяновская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	54	33	17	36	22	17	48	13	34	26	67	223
Ульяновская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	40	9	34	16	35	127
Ульяновская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	   получают среднее профессиональное образование впервые / 5.0	54	33	17	36	22	17	8	4	0	10	33	99
Ульяновская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	54	33	17	36	22	17	48	13	34	26	68	226
Ульяновская область	Частные; Заочная	      иных физических лиц / 3.0	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Частные; Заочная	      юридических лиц / 4.0	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Частные; Заочная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	0	0	14	22	79	32	25	66
Ульяновская область	Частные; Заочная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Частные; Заочная	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	0	0	14	22	79	32	25	66
Ульяновская область	Частные; Заочная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Частные; Заочная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	14	22	79	32	25	66
Ульяновская область	Частные; Очная	      иных физических лиц / 3.0	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Частные; Очная	      юридических лиц / 4.0	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Частные; Очная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	0	0	357	508	1585	92	58	191
Ульяновская область	Частные; Очная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Частные; Очная	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	0	0	357	508	1585	92	58	191
Ульяновская область	Частные; Очная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	0	0	0	0	0
Ульяновская область	Частные; Очная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	357	508	1585	92	58	191
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	      иных физических лиц / 3.0	0	0	0	0	0	0	72	221	649	110	208	494
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	      юридических лиц / 4.0	0	0	0	0	0	0	1	2	2	22	21	26
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	0	0	131	201	901	266	256	932
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	3	3	32	61	112
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	0	0	204	421	1549	366	424	1340
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	1	3	1	1	1
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	204	424	1552	398	485	1452
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	      иных физических лиц / 3.0	0	3	4	0	0	0	49	30	250	97	148	365
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	      юридических лиц / 4.0	0	0	0	0	0	0	8	8	25	2	19	33
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	6	121	239	18	0	0	629	1736	4422	388	437	961
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	1	1	0	0	0	0	2	4	37	69	153
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	   получают среднее профессиональное образование впервые / 5.0	6	123	242	18	0	0	686	1772	4693	450	535	1206
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	3	16	18	2	4	10
Хабаровский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	6	124	243	18	0	0	686	1774	4697	487	604	1359
Хабаровский край	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	      иных физических лиц / 3.0	0	0	0	0	0	0	0	0	0	23	39	154
Хабаровский край	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	      юридических лиц / 4.0	0	0	0	0	0	0	0	0	0	0	2	13
Хабаровский край	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	1	2	4	5	10	32	20	80
Хабаровский край	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	0	0	44	49	156
Хабаровский край	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	1	2	4	5	10	11	12	91
Хабаровский край	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	1	1	0	1	1	0	11	45
Хабаровский край	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	1	2	4	5	10	55	61	247
Хабаровский край	Частные; Заочная	      иных физических лиц / 3.0	0	0	0	0	0	0	2	1	11	15	1	14
Хабаровский край	Частные; Заочная	      юридических лиц / 4.0	0	0	0	0	0	0	0	0	0	0	0	0
Хабаровский край	Частные; Заочная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	0	0	13	22	64	16	15	61
Хабаровский край	Частные; Заочная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	0	0	0	0	0
Хабаровский край	Частные; Заочная	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	0	0	15	23	75	31	16	75
Хабаровский край	Частные; Заочная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	0	0	0	0	0
Хабаровский край	Частные; Заочная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	15	23	75	31	16	75
Хабаровский край	Частные; Очная	      иных физических лиц / 3.0	0	0	0	0	0	0	17	8	32	7	4	10
Хабаровский край	Частные; Очная	      юридических лиц / 4.0	0	0	0	0	0	0	0	0	0	0	0	0
Хабаровский край	Частные; Очная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	0	0	14	86	139	14	32	46
Хабаровский край	Частные; Очная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	0	0	0	0	0
Хабаровский край	Частные; Очная	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	0	0	31	94	171	21	36	56
Хабаровский край	Частные; Очная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	3	3	0	0	0
Хабаровский край	Частные; Очная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	31	94	171	21	36	56
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	      иных физических лиц / 3.0	0	0	0	0	0	0	36	114	394	213	165	622
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	      юридических лиц / 4.0	0	0	0	0	0	0	0	0	0	1	1	5
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	0	0	0	0	0	0	196	394	1100	267	271	976
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	1	2	13	5	33
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	   получают среднее профессиональное образование впервые / 5.0	0	0	0	0	0	0	232	507	1492	468	432	1570
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	0	0	0	0	2
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"Студенты, обучающиеся по договорам об оказании платных
образовательных услуг - всего (сумма стр. 02-04; 05, 06) / 1.0"	0	0	0	0	0	0	232	508	1494	481	437	1603
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	      иных физических лиц / 3.0	0	0	0	0	0	0	37	4	59	7	37	147
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	      юридических лиц / 4.0	0	0	0	0	0	0	24	4	46	0	0	9
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"   в том числе: 
   за счет средств: 
      лиц, зачисляемых на обучение (родителей (законных
      представителей) несовершеннолетних обучающихся) / 2.0"	99	152	239	37	34	34	411	1140	3087	81	179	345
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"   получают второе или последующее среднее профессиональное
   образование / 6.0"	0	0	0	0	0	0	0	0	2	12	24	29
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	   получают среднее профессиональное образование впервые / 5.0	99	152	239	37	34	34	472	1148	3190	76	192	472
Ханты-Мансийский автономный округ	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"Из стр. 01 - студенты, использующие образовательный кредит
для оплаты обучения / 7.0"	0	0	0	0	0	0	0	0	0	0	1	2
